UniqueID,ObservationID,Site,PugetSoundRegion,OnOff,Habitat,ReferenceType,reference_treatment,CenterEdge,habitat_type,SD_card_number,video_segment_number,VideoDate,visibility,eelgrass_algae_bare,eelgrass_obstructing_view,time_of_high_tide,Subject,vertical_distribution,trophic_level,TL,morphology,prey_phyla,reproductive_mode_functional_group,feeding_mode,count,feeding_behavior,Comment_start,Comment_stop,NewFG,Year,Month,J_NumSquaresShoots_eel,J_NumShootsDiagonal_eel,J_MaxBladeLength_cm_eel,J_SheathLength_cm_eel,J_MaxSheathWidth_eel,J_DryEpiphyteMass__eel,J_DryAboveGroundEelgrassBiomass__eel,M_NumSquaresShoots_eel,M_NumShootsDiagonal_eel,M_NMaxBladeLength_cm_eel,M_NSheathLength_cm_eel,M_NMaxSheathWidth_eel,M_NDryEpiphyteMass__eel,M_NDryAboveGroundEelgrassBiomass__eel,O_NumSquaresShoots_eel,structure,Aq
6305,SD4 739 7_13_2017,"Samish Bay, Oyster Creek",North Sound,eelgrass,Flipbag,eelgrass,R,Center,eelgrass,SD4,739,7_13_2017,medium,eelgrass,yes,0.307638889,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,light filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HStr,AqNo
6307,SD4 739 7_13_2017,"Samish Bay, Oyster Creek",North Sound,eelgrass,Flipbag,eelgrass,R,Center,eelgrass,SD4,739,7_13_2017,medium,eelgrass,yes,0.307638889,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,light filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HStr,AqNo
6309,SD4 738 7_13_2017,"Samish Bay, Oyster Creek",North Sound,eelgrass,Flipbag,eelgrass,R,Center,eelgrass,SD4,738,7_13_2017,medium,eelgrass,yes,0.307638889,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,"39 perch, probably shiner",NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HStr,AqNo
6311,SD4 738 7_13_2017,"Samish Bay, Oyster Creek",North Sound,eelgrass,Flipbag,eelgrass,R,Center,eelgrass,SD4,738,7_13_2017,medium,eelgrass,yes,0.307638889,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,light filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HStr,AqNo
6313,SD4 736 7_13_2017,"Samish Bay, Oyster Creek",North Sound,eelgrass,Flipbag,eelgrass,R,Center,eelgrass,SD4,736,7_13_2017,medium,eelgrass,yes,0.307638889,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,light filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HStr,AqNo
6316,SD4 735 7_13_2017,"Samish Bay, Oyster Creek",North Sound,eelgrass,Flipbag,eelgrass,R,Center,eelgrass,SD4,735,7_13_2017,medium,eelgrass,yes,0.307638889,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,medium filamentous algae cover,NA,DemOpp,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HStr,AqNo
6324,SD4 733 7_13_2017,"Samish Bay, Oyster Creek",North Sound,eelgrass,Flipbag,eelgrass,R,Center,eelgrass,SD4,733,7_13_2017,medium,eelgrass,yes,0.307638889,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,"39 perch, probably shiner",NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HStr,AqNo
6325,SD4 733 7_13_2017,"Samish Bay, Oyster Creek",North Sound,eelgrass,Flipbag,eelgrass,R,Center,eelgrass,SD4,733,7_13_2017,medium,eelgrass,yes,0.307638889,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,light filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HStr,AqNo
6327,SD4 733 7_13_2017,"Samish Bay, Oyster Creek",North Sound,eelgrass,Flipbag,eelgrass,R,Center,eelgrass,SD4,733,7_13_2017,medium,eelgrass,yes,0.307638889,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,light filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HStr,AqNo
6329,SD4 733 7_13_2017,"Samish Bay, Oyster Creek",North Sound,eelgrass,Flipbag,eelgrass,R,Center,eelgrass,SD4,733,7_13_2017,medium,eelgrass,yes,0.307638889,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,light filamentous algae cover,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HStr,AqNo
6445,SD45 634 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,634,8_10_2018,high,eelgrass,yes,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6447,SD45 639 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,639,8_10_2018,high,eelgrass,yes,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6449,SD45 640 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,640,8_10_2018,high,eelgrass,yes,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6452,SD45 631 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,631,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6454,SD45 631 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,631,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6456,SD45 632 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,632,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6458,SD45 633 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,633,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6460,SD45 633 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,633,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6461,SD45 634 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,634,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,1,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6464,SD45 634 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,634,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6466,SD45 636 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,636,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6468,SD45 636 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,636,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6470,SD45 637 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,637,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6472,SD45 639 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,639,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6474,SD45 639 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,639,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6476,SD45 639 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,639,8_10_2018,high,eelgrass,yes,NA,UnID.crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,1,larval fish,NA,Crabs,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6477,SD45 640 8_10_2018,Drayton Harbor,North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,45,640,8_10_2018,high,eelgrass,yes,NA,UnID.crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,1,larval fish,NA,Crabs,2018,8,0,0,0,0,0,0,0,20.2,14.4,52.7,15.28,0.46,0,0.36,25,HStr,AqYes
6579,SD181 865 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,865,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6581,SD181 865 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,865,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6583,SD181 866 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,866,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6585,SD181 867 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,867,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6587,SD181 868 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,868,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6589,SD181 868 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,868,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6591,SD181 868 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,868,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6595,SD181 869 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,869,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6597,SD181 869 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,869,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6599,SD181 869 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,869,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6601,SD181 869 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,869,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6602,SD181 869 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,869,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6607,SD181 871 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,871,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6609,SD181 871 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,871,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6611,SD181 871 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,871,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6615,SD181 872 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,872,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6617,SD181 872 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,872,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6619,SD181 872 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,872,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6623,SD181 873 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,873,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6632,SD181 873 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,873,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6634,SD181 874 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,874,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6647,SD181 875 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,875,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6649,SD181 875 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,875,8_10_2018,high,eelgrass,yes,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6658,SD181 875 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,875,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6660,SD181 875 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,875,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6663,SD181 875 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,875,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6665,SD181 875 8_10_2018,Drayton Harbor,North Sound,eelgrass,Flipbag/Oyster OnBottom,eelgrass,R,Center,eelgrass,181,875,8_10_2018,high,eelgrass,yes,NA,stickleback,demersal,3.3 ± 0.1,3.3,fusiform,2,O,ZP,1,0,NA,NA,CotOg,2018,8,0,0,0,0,0,0,0,25,21.4,58.28,16.34,0.42,0,0.46,24.6,HStr,AqNo
6673,SD5 56 8_12_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,5,56,8_12_2018,low,bare,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
6677,SD5 57 8_12_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,5,57,8_12_2018,low,bare,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
6694,SD5 63 8_12_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,5,63,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
6697,SD5 63 8_12_2018,"Samish Bay, Oyster Creek",North Sound,on bottom,Clam,NA,T,Center,Clam,5,63,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LStr,AqYes
6699,SD8 505 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,505,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6701,SD8 505 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,505,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6702,SD8 505 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,505,8_10_2018,low,eelgrass,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,1,NA,NA,DemOpp,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6705,SD8 505 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,505,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6707,SD8 505 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,505,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6708,SD8 504 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,504,8_10_2018,low,eelgrass,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6711,SD8 504 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,504,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6713,SD8 504 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,504,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6714,SD8 503 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,503,8_10_2018,low,eelgrass,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,1,NA,NA,DemOpp,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
